property_id,lat,lng,addr_street,suburb,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,House_report,Median_house_price,House_quarterly_growth,House_twelve_month_growth,House_average_annual_growth
84681,-37.88690186,144.98973080000005,158 Ormond Road,ELWOOD,19954,1.0098254614756768,Not available,0,"Elwood  has had a pretty average year for property investment returns compared to the rest of VIC, giving investors a capital gain of 22.54% to date . 
Taking the average capital gain, or increase in median house value,  Elwood,3184 has racked up an average of 22.54% over the period. This ranks it number 1779th in the whole country for real estate investors looking at median house price increases.
Vendor discounting in Elwood is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
In the last year 129 properties changed hands in Elwood, which puts it as the 235th most active market in VIC when comparing the number of sales per suburb.
Elwood is 235th on a list of best yielding suburbs for rents in VIC with a 4.02% return
","$2,137,500",13.07%,22.54%,4.25%
72180,-37.85087,145.246453,20 Kingsford Street,BAYSWATER,19870,2.160580412691999,41,1,"Bayswater is in the TOP 30% in VIC when comparing  median price capital growth over the last year. Bayswater gave property investors  a  good capital gain  figure when compared to the rest of the state, with 29.63%.
While Bayswater,3153 ranked number 308th in VIC for increase in median house value (annualised) increase, it is ranked 287th over the last 5 years.
Property investors looking for a bargain in Bayswater should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
Property investors should expect to get  $700 weekly from the median priced house in this suburb.
","$860,000",11.26%,29.63%,10.65%
62242,-37.82239000000001,145.222155,7 Maurice Avenue,RINGWOOD,19901,0.9109763766276214,32,1,"At number 1335th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Ringwood, 3134 is in the top 30% with a property value increase of 21.79% recorded in median house prices.
While Ringwood,3134 ranked number 281th in VIC for increase in median house value (annualised) increase, it is ranked 805th over the last 5 years.
Our latest figures would indicate that property sellers in Ringwood are currently offering property investors an average price cut of -3.45% below the asking price at the moment. 
At number 4559 in a list of fastest selling suburbs, Ringwood is in the bottom 10% of suburbs in Australia with an average of days on market 82.1818 for properties listed there.
Property investors should expect to get  $500 weekly from the median priced house in this suburb.
","$996,500",11.58%,21.79%,0.09%
45359,-37.695509,145.11101200000004,60 Diamond Creek Road,GREENSBOROUGH,19985,0.971104865464542,45,1,"Property value increases in Greensborough  have tracked lower than  the VIC average of 22.78% over the last 12 months.
When looking at the potential capital gains offered to property investors over the last 3 years, Greensborough comes in at number 343th in VIC.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Greensborough itself are offering an average vendor discount of  0.00% to real estate investors.
Often selling an investment property can take time, and in Greensborough the average time real estate has been on the market is 49.9091 days.
","$963,000",9.78%,9.78%,6.56%
25836,-37.60045624,144.9285584,2 Perron Close,CRAIGIEBURN,40221,1.310693855231208,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
80688,-37.997274,145.201625,10 Cullimore Court,DANDENONG,19888,1.0800105938287294,45,1,"Dandenong is an average performer in VIC when comparing  median price capital growth over the last year. Dandenong gave property investors  a  average capital gain  figure when compared to the rest of the state, with 24.24%.
If we look at median property appreciation over just the last three months, Dandenong has given property investors a paper return of 10.81%. This puts Suburb as 358 on a list of fastest fasting appreciating suburbs in VIC
LACK OF BUYER INTEREST may well be the reason that Dandenong  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 36th in terms of most discounted suburbs in VIC
","$690,000",10.81%,24.24%,1.81%
29748,-37.774917,145.00184299999995,23 Waterloo Road,NORTHCOTE,19928,0.67516565834944,21,1,"Northcote  has had a quite poor year for property investment returns compared to the rest of VIC, giving investors a capital gain of 14.89% to date . 
Northcote,3070 was ranked 642 in Australia by increase in median property value over the quarter.
When looking to buy, or assessing what properties are really achieving at sale, it's essential for property investors to take into account what discounts are being offered in Northcote, 3070.  Typically our figures indicate that -2.27% is being offered, which puts this VIC suburb at 2188th most discounted overall in Australia.
Northcote, 3070’s gross rental yield is 5.43%
","$1,705,000",10.41%,14.89%,5.51%
10993,-37.79411870000001,144.9206134,99 Westbourne Road,KENSINGTON,20026,0.73850342293632,Not available,0,"Property value increases in Kensington  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Over the longer term, Kensington has seen property prices  show investors a 17.98% return over the last 3 years. This is an improvement over the last 12 months
LACK OF BUYER INTEREST may well be the reason that Kensington  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 73th in terms of most discounted suburbs in VIC
Property investors should expect to get  $765 weekly from the median priced house in this suburb.
","$1,167,500",11.79%,27.76%,8.20%
53767,-37.814637,145.00356499999995,79 Kent Street,RICHMOND,19978,1.0683527838048152,14,1,"At number 407th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Richmond, 3121 is in the top 10% with a property value increase of 33.33% recorded in median house prices.
When looking at the potential capital gains offered to property investors over the last 3 years, Richmond comes in at number 169th in VIC.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Richmond itself are offering an average vendor discount of  -6.20% to real estate investors.
On average over the past year, suburb has had 26.67 sales per month, which equates to 320 per year.
The VIC suburb of Richmond, 3121 is in the  Yarra (C) local government area.
","$1,425,000",14.29%,33.33%,8.31%
69875,-37.857445,145.106962,3 Ashwood Drive,ASHWOOD,19840,1.8543021638819168,Not available,0,"If you compare the increase in value of investment property in  Ashwood, 3147  to the rest of Australia, it performed very well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 26.78%.
Over the longer term, Ashwood has seen property prices  show investors a 27.33% return over the last 3 years. This is worse than over the last 12 months
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Ashwood itself are offering an average vendor discount of  0.00% to real estate investors.
","$1,390,000",12.02%,26.78%,8.82%
35310,-37.697496,145.02025600000005,6 Liston Avenue,RESERVOIR,20008,0.793251926307459,43,1,"Reservoir is in the bottom 10% in VIC when comparing  median price capital growth over the last year. Reservoir gave property investors  a  dismal capital gain  figure when compared to the rest of the state, with 0.00%.
Taking the average capital gain, or increase in median house value,  Reservoir,3073 has racked up an average of 0.00% over the period. This ranks it number 3962th in the whole country for real estate investors looking at median house price increases.
LACK OF BUYER INTEREST may well be the reason that Reservoir  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
On average over the past year, suburb has had 45.25 sales per month, which equates to 543 per year.
With the median price for a house in Reservoir being  $915000 and the advertised rent reaching  $0 the gross rental yield for property investors calculates out to be 0.00%
","$915,000",10.46%,0.00%,55.59%
82820,-37.904028,145.273788,51 Victoria Knox Avenue,ROWVILLE,19868,3.1199059341684623,46,1,"With a capital gain of 0.00% for the last 12 months, Rowville, 3178 has  performed  for property investments than its average annual 7.81% property  growth over the last 5 years.
If we look at median property appreciation over just the last three months, Rowville has given property investors a paper return of 11.36%. This puts Suburb as 302 on a list of fastest fasting appreciating suburbs in VIC
Property investors looking for a bargain in Rowville should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
Property investors should expect to get  $500 weekly from the median priced house in this suburb.
","$999,950",11.36%,0.00%,7.81%
30366,-37.767194,144.994271,71 Bent Street,NORTHCOTE,20016,0.3102710966620979,27,1,"Northcote  has had a quite poor year for property investment returns compared to the rest of VIC, giving investors a capital gain of 14.89% to date . 
Northcote,3070 was ranked 642 in Australia by increase in median property value over the quarter.
When looking to buy, or assessing what properties are really achieving at sale, it's essential for property investors to take into account what discounts are being offered in Northcote, 3070.  Typically our figures indicate that -2.27% is being offered, which puts this VIC suburb at 2188th most discounted overall in Australia.
Northcote, 3070’s gross rental yield is 5.43%
","$1,705,000",10.41%,14.89%,5.51%
90307,-37.95754242,145.04719540000005,21 Siede Court,CHELTENHAM,19872,1.1173283011364534,36,1,"Investment property in Cheltenham has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 30.00%
The five-year average increase in median property values for Cheltenham,3192 has given property investors a potential capital gain of 61.16% across each of those five years.
Property investors looking for a bargain in Cheltenham should be aiming for at least -3.27% off the asking price, which is the average vendor discount  being achieved at the moment.
Cheltenham is 539th on a list of best yielding suburbs for rents in VIC with a 2.53% return
","$1,238,000",11.11%,30.00%,10.88%
28127,-37.797691,144.981499,169 Argyle Street,FITZROY,19975,1.1509320399034042,18,1,"With a capital gain of 0.00% for the last 12 months, Fitzroy, 3065 has  performed  for property investments than its average annual 1.18% property  growth over the last 5 years.
Fitzroy,3065 was ranked 361 in Australia by increase in median property value over the quarter.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Fitzroy itself are offering an average vendor discount of  0.00% to real estate investors.
On average over the past year, suburb has had 9.67 sales per month, which equates to 116 per year.
Advertised rents are around the  $445 mark per week – giving a return of 5.26% based on the median price in Suburb
","$1,524,500",14.14%,0.00%,1.18%
45329,-37.682709,145.128392,6 Marino Way,GREENSBOROUGH,19988,2.8525058296083023,56,1,"Property value increases in Greensborough  have tracked lower than  the VIC average of 22.78% over the last 12 months.
When looking at the potential capital gains offered to property investors over the last 3 years, Greensborough comes in at number 343th in VIC.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Greensborough itself are offering an average vendor discount of  0.00% to real estate investors.
Often selling an investment property can take time, and in Greensborough the average time real estate has been on the market is 49.9091 days.
","$963,000",9.78%,9.78%,6.56%
59936,-37.811564,145.19896200000005,4 Dawe Road,MITCHAM,19900,0.9447507279857014,30,1,"Property value increases in Mitcham  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Over the longer term, Mitcham has seen property prices  show investors a 17.92% return over the last 3 years. This is an improvement over the last 12 months
Property investors looking for a bargain in Mitcham should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
Advertised rents are around the  $400 mark per week – giving a return of 3.33% based on the median price in Suburb
","$1,192,000",13.64%,31.30%,7.82%
24181,-37.697441,144.970956,22 Bungay Street,FAWKNER,19961,1.1234802387719733,30,1,"Investment property in Fawkner has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 35.86%
When looking at the potential capital gains offered to property investors over the last 3 years, Fawkner comes in at number 148th in VIC.
The most recent median price for Fawkner is $794000, with sellers offering an average of 0.00% off the asking price.
Often selling an investment property can take time, and in Fawkner the average time real estate has been on the market is 44.7188 days.
Situated  12.04km from the CBD, Fawkner is one of  Moreland (C) localities in the postcode 3060.
","$794,000",12.57%,35.86%,10.57%
43811,-37.71554,145.084919,49 Frensham Road,WATSONIA,19984,0.5195998982809215,41,1,"If you compare the increase in value of investment property in  Watsonia, 3087  to the rest of Australia, it performed very well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 29.42%.
If we look at median property appreciation over just the last three months, Watsonia has given property investors a paper return of 9.77%. This puts Suburb as 478 on a list of fastest fasting appreciating suburbs in VIC
LACK OF BUYER INTEREST may well be the reason that Watsonia  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 82th in terms of most discounted suburbs in VIC
Using the current median advertised rental of  $650 and the average annual increase in value of a median property of  6.50%, investors should hope to achieve an overall return of 3.65%
","$926,000",9.77%,29.42%,6.50%
8945,-37.883589,144.755772,19  Ocean Grove,SEABROOK,46468,1.693862745710249,Not available,0,"Giving property investors a an unimpressive capital  gain of 2.69%  for the last year, Seabrook, 3028 is  the 3740th highest performer in  Australia in this respect.
The five-year average increase in median property values for Seabrook,3028 has given property investors a potential capital gain of 1.67% across each of those five years.
Our latest figures would indicate that property sellers in Seabrook are currently offering property investors an average price cut of 0.00% below the asking price at the moment. 
On average over the past year, suburb has had 5.92 sales per month, which equates to 71 per year.
The VIC suburb of Seabrook, 3028 is in the  Hobsons Bay (C) local government area.
","$706,250",10.91%,2.69%,-0.47%
4022,-37.838044,144.864971,1/26 Hansen Street,ALTONA NORTH,19994,1.7183109838376673,Not available,0,"If you compare the increase in value of investment property in  Altona North, 3025  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 21.54%.
Taking the average capital gain, or increase in median house value,  Altona North,3025 has racked up an average of 21.54% over the period. This ranks it number 3340th in the whole country for real estate investors looking at median house price increases.
Altona North, 3025 is offering  VIC ‘s 38th most  discounted properties when looking at the average discount being offered by vendors. This puts it in the TOP 10% of discounts offered by this VIC.
Advertised rents are around the  $350 mark per week – giving a return of 5.76% based on the median price in Suburb
","$907,500",10.88%,21.54%,0.96%
95368,-37.918518,145.02788,27 Sunnyside Grove,BENTLEIGH,19939,0.8096658008834846,30,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%.
Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate.
At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least.
Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%
","$1,705,000",10.69%,17.03%,5.26%
85317,-37.898788,145.009113,18 Gardenia Road,GARDENVALE,19953,0.4928766230061028,Not available,0,"VIC has seen average median house prices change by 22.78% which means that Gardenvale, 3185  has done well for property investors by showing a capital gain of 25.80% over the last year
If we look at median property appreciation over just the last three months, Gardenvale has given property investors a paper return of 10.69%. This puts Suburb as 367 on a list of fastest fasting appreciating suburbs in VIC
Gardenvale3185 is  located in VIC  which offers an average discount of -1.95% to property investors.  Gardenvale itself is showing figures that indicate -2.42% is the average achievable by property buyers investing in the suburb.
In the last year 14 properties changed hands in Gardenvale, which puts it as the 741th most active market in VIC when comparing the number of sales per suburb.
Situated  10.25km from the CBD, Gardenvale is one of  Glen Eira (C) localities in the postcode 3185.
","$2,120,000",10.69%,25.80%,7.74%
58238,-37.814328,145.140664,6 Elmhurst Road,BLACKBURN,19897,0.7182520203174391,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%.
The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years.
Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb.
A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.
","$1,595,000",13.54%,22.06%,3.00%
76138,-37.89844513,145.0956726,38 Clyde Street,OAKLEIGH,19917,0.6815496984124362,25,1,"With a capital gain of 35.94% for the last 12 months, Oakleigh, 3166 has  performed  for property investments than its average annual 2.11% property  growth over the last 5 years.
The five-year average increase in median property values for Oakleigh,3166 has given property investors a potential capital gain of 35.61% across each of those five years.
Oakleigh3166 is  located in VIC  which offers an average discount of -1.95% to property investors.  Oakleigh itself is showing figures that indicate -7.14% is the average achievable by property buyers investing in the suburb.
On average over the past year, suburb has had 5.25 sales per month, which equates to 63 per year.
Oakleigh, 3166’s gross rental yield is 9.91%
","$1,360,000",12.10%,35.94%,2.11%
91265,-37.99394608,145.0379486,14 Rennison Street,BEAUMARIS,19865,2.740505769508115,42,1,"Investment property in Beaumaris has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 39.85%
A 116.16% growth in median value for property investors in Beaumaris,3193 puts this suburb at number 465th in terms of best performing suburbs in VIC
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Beaumaris itself are offering an average vendor discount of  0.00% to real estate investors.
","$1,985,000",9.88%,39.85%,14.14%
26395,-37.584281,144.93806899999996,3 Royal Park Way,CRAIGIEBURN,40221,2.0062461566395746,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
17202,-37.706555,144.936327,4 Valencia Street,GLENROY,20032,1.6976580836346147,28,1,"Glenroy is in the bottom 30% in VIC when comparing  median price capital growth over the last year. Glenroy gave property investors  a  disappointing capital gain  figure when compared to the rest of the state, with 16.90%.
Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Glenroy has increased when compared to the 5 year average  annual rate.
Property investors looking for a bargain in Glenroy should be aiming for at least -5.44% off the asking price, which is the average vendor discount  being achieved at the moment.
On average over the past year, suburb has had 21.33 sales per month, which equates to 256 per year.
A  $370 per week rent on the median house gives suburb investors a gross yield of circa 4.64%, without taking into account capital value appreciation, which has been averaging out at  3.20%.
","$825,000",12.47%,16.90%,3.20%
85429,-37.882805,145.012756,24 Leslie Street,ELSTERNWICK,19954,1.064160519293274,Not available,0,"At number 3404th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Elsternwick, 3185 is in the BOTTOM 40% with a property value increase of 6.57% recorded in median house prices.
Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Elsternwick has increased when compared to the 5 year average  annual rate.
Sellers are offering property buyers an average discount of -5.00% to buyers in Elsternwick at the moment, which is less than average for the rest of VIC. 
Often selling an investment property can take time, and in Elsternwick the average time real estate has been on the market is 113.682 days.
","$2,075,000",10.68%,6.57%,4.77%
25504,-37.574502,144.928924,15 Northstead Way,CRAIGIEBURN,40221,3.295142865501797,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
84033,-37.854672,144.986196,44 Henry Street,WINDSOR,19957,0.5357472588704258,Not available,0,"Giving property investors a a solid capital  gain of 49.22%  for the last year, Windsor, 3181 is  the 33th highest performer in  Australia in this respect.
Windsor,3181 was ranked 399 in Australia by increase in median property value over the quarter.
At number 376th of VIC’s most discounted properties, Windsor is in the middle of the state/territory when listing in order of most discounted to least.
","$1,455,000",13.39%,49.22%,9.45%
16237,-37.712223,144.903826,1/57 Loongana Avenue,GLENROY,20032,1.4572612262936326,28,1,"Glenroy is in the bottom 30% in VIC when comparing  median price capital growth over the last year. Glenroy gave property investors  a  disappointing capital gain  figure when compared to the rest of the state, with 16.90%.
Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Glenroy has increased when compared to the 5 year average  annual rate.
Property investors looking for a bargain in Glenroy should be aiming for at least -5.44% off the asking price, which is the average vendor discount  being achieved at the moment.
On average over the past year, suburb has had 21.33 sales per month, which equates to 256 per year.
A  $370 per week rent on the median house gives suburb investors a gross yield of circa 4.64%, without taking into account capital value appreciation, which has been averaging out at  3.20%.
","$825,000",12.47%,16.90%,3.20%
45951,-37.724515,145.122536,2/84 Airlie Road,MONTMORENCY,19986,1.0301300380378597,47,1,"At number 96th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Montmorency, 3094 is in the top 10% with a property value increase of 43.59% recorded in median house prices.
While Montmorency,3094 ranked number 472th in VIC for increase in median house value (annualised) increase, it is ranked 411th over the last 5 years.
Property buyers and investors in Montmorency 3094 should be seeing an average reduction in asking price of around -5.97% . This means that Montmorency is holding prices well when compared to other suburbs in VIC.
On average over the past year, suburb has had 9.42 sales per month, which equates to 113 per year.
A  $0 per week rent on the median house gives suburb investors a gross yield of circa 0.00%, without taking into account capital value appreciation, which has been averaging out at  4.54%.
","$1,025,000",9.80%,43.59%,4.54%
27097,-37.585569,144.930592,5 Fairfield Glade,CRAIGIEBURN,40221,2.12877465594657,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
18979,-37.672718,144.919708,5 Winton Court,BROADMEADOWS,20030,1.1500766855644593,32,1,"Broadmeadows, 3047 ranked 360th in VIC when comparing growth in median property values or capital gain over the last 12 months. Broadmeadows is one of 2099 in our list for VIC
When looking at the potential capital gains offered to property investors over the last 3 years, Broadmeadows comes in at number 205th in VIC.
The most recent median price for Broadmeadows is $590000, with sellers offering an average of 0.00% off the asking price.
The VIC suburb of Broadmeadows, 3047 is in the  Hume (C) local government area.
","$590,000",10.92%,24.88%,5.75%
41920,-37.743149,145.09078799999997,24 Rutherford Road,VIEWBANK,19936,2.169837706874138,35,1,"Property value increases in Viewbank  have tracked higher than  the VIC average of 22.78% over the last 12 months.
A 36.74% growth in median value for property investors in Viewbank,3084 puts this suburb at number 481th in terms of best performing suburbs in VIC
Property buyers and investors in Viewbank 3084 should be seeing an average reduction in asking price of around 0.00% . This means that Viewbank is holding prices well when compared to other suburbs in VIC.
Property investors should expect to get  $600 weekly from the median priced house in this suburb.
","$1,211,500",9.74%,34.58%,20.40%
7177,-37.75023651,144.7637329,105 Fairfax Circuit,ALBANVALE,20002,3.25219490893662,27,1,"Giving property investors a a stable capital  gain of 22.54%  for the last year, Albanvale, 3021 is  the 1244th highest performer in  Australia in this respect.
The five-year average increase in median property values for Albanvale,3021 has given property investors a potential capital gain of 32.50% across each of those five years.
Property investors looking for a bargain in Albanvale should be aiming for at least -3.95% off the asking price, which is the average vendor discount  being achieved at the moment.
Situated  18.74km from the CBD, Albanvale is one of  Brimbank (C) localities in the postcode 3021.
","$600,000",10.02%,22.54%,9.31%
18976,-37.665714,144.93544,5 Tresco Street,DALLAS,44817,0.9792475917975889,35,1,"VIC has seen average median house prices change by 22.78% which means that Dallas, 3047  has done well for property investors by showing a capital gain of 37.86% over the last year
Dallas,3047 has offered an average of 37.86% return per annum in house price rises to property investors over the last three years.
Property buyers and investors in Dallas 3047 should be seeing an average reduction in asking price of around 0.00% . This means that Dallas is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Dallas the average time real estate has been on the market is 42.6364 days.
Situated  16.11km from the CBD, Dallas is one of  Hume (C) localities in the postcode 3047.
","$510,000",10.94%,37.86%,1.85%
34645,-37.694424,144.981538,30 Lockton Avenue,RESERVOIR,19961,2.1141211522944614,30,1,"Reservoir is in the bottom 10% in VIC when comparing  median price capital growth over the last year. Reservoir gave property investors  a  dismal capital gain  figure when compared to the rest of the state, with 0.00%.
Taking the average capital gain, or increase in median house value,  Reservoir,3073 has racked up an average of 0.00% over the period. This ranks it number 3962th in the whole country for real estate investors looking at median house price increases.
LACK OF BUYER INTEREST may well be the reason that Reservoir  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
On average over the past year, suburb has had 45.25 sales per month, which equates to 543 per year.
With the median price for a house in Reservoir being  $915000 and the advertised rent reaching  $0 the gross rental yield for property investors calculates out to be 0.00%
","$915,000",10.46%,0.00%,55.59%
66929,-37.752468,145.369205,11 Olinda Park Rise,LILYDALE,19876,1.9220280665171985,51,1,"Lilydale, 3140 ranked 438th in VIC when comparing growth in median property values or capital gain over the last 12 months. Lilydale is one of 2099 in our list for VIC
When looking at the potential capital gains offered to property investors over the last 3 years, Lilydale comes in at number 602th in VIC.
Our latest figures would indicate that property sellers in Lilydale are currently offering property investors an average price cut of -3.46% below the asking price at the moment. 
At number 1578 in a list of fastest selling suburbs, Lilydale is in the TOP 40% of suburbs in Australia with an average of days on market 28.4 for properties listed there.
The VIC suburb of Lilydale, 3140 is in the  Yarra Ranges (S) local government area.
","$850,000",14.48%,22.51%,7.80%
63676,-37.805129,145.285843,17 Rowan Street,CROYDON,19878,1.1733929033357926,41,1,"If you compare the increase in value of investment property in  Croydon, 3136  to the rest of Australia, it performed around average. The median increase in value, or capital gain property investors experienced for this VIC suburb was 11.67%.
If we look at median property appreciation over just the last three months, Croydon has given property investors a paper return of 11.67%. This puts Suburb as 276 on a list of fastest fasting appreciating suburbs in VIC
LACK OF BUYER INTEREST may well be the reason that Croydon  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
","$900,000",11.67%,11.67%,14.72%
95277,-37.931032,145.037667,24 Railway Crescent,BENTLEIGH,19937,0.3786010880723711,34,1,"If you compare the increase in value of investment property in  Bentleigh, 3204  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 17.03%.
Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Bentleigh has increased when compared to the 5 year average  annual rate.
At number 376th of VIC’s most discounted properties, Bentleigh is in the TOP 10% of the state/territory when listing in order of most discounted to least.
Using the current median advertised rental of  $575 and the average annual increase in value of a median property of  5.26%, investors should hope to achieve an overall return of 1.75%
","$1,705,000",10.69%,17.03%,5.26%
13206,-37.71223300000001,144.781013,5 Antonie Avenue,DELAHEY,20000,1.374779264582083,33,1,"At number 755th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Delahey, 3037 is in the top 20% with a property value increase of 27.50% recorded in median house prices.
Comparing Delahey,3037 ‘s 5year and quarterly average capital gain offered to property investors, it performed less well across the longer period
When looking to buy, or assessing what properties are really achieving at sale, it's essential for property investors to take into account what discounts are being offered in Delahey, 3037.  Typically our figures indicate that -4.08% is being offered, which puts this VIC suburb at 1130th most discounted overall in Australia.
Property investors should expect to get  $537.5 weekly from the median priced house in this suburb.
","$615,000",10.07%,27.50%,5.69%
47813,-37.80838394,145.0367889,12 St Johns Parade,KEW,19904,1.4566738400908483,11,1,"With a capital gain of 21.44% for the last 12 months, Kew, 3101 has  performed  for property investments than its average annual 7.90% property  growth over the last 5 years.
A 25.24% growth in median value for property investors in Kew,3101 puts this suburb at number 463th in terms of best performing suburbs in VIC
Kew, 3101 is offering  VIC ‘s 302th most  discounted properties when looking at the average discount being offered by vendors. This puts it in the TOP 40% of discounts offered by this VIC.
A  $580 per week rent on the median house gives suburb investors a gross yield of circa 2.74%, without taking into account capital value appreciation, which has been averaging out at  7.90%.
","$2,650,000",9.90%,21.44%,7.90%
